Rainfall,Year,Month,ISO3
72.658,1906,May,GAB
12.0625,1906,Jun,GAB
3.941,1906,Jul,GAB
8.82618,1906,Aug,GAB
60.6643,1906,Sep,GAB
166.224,1906,Oct,GAB
257.46,1906,Nov,GAB
109.712,1906,Dec,GAB
119.211,1907,Jan,GAB
261.931,1907,Feb,GAB
248.135,1907,Mar,GAB
244.822,1907,Apr,GAB
177.144,1907,May,GAB
13.8998,1907,Jun,GAB
3.18722,1907,Jul,GAB
8.14309,1907,Aug,GAB
55.7058,1907,Sep,GAB
177.755,1907,Oct,GAB
273.142,1907,Nov,GAB
111.754,1907,Dec,GAB
98.3635,1908,Jan,GAB
132.731,1908,Feb,GAB
240.792,1908,Mar,GAB
235.271,1908,Apr,GAB
199.143,1908,May,GAB
19.6358,1908,Jun,GAB
4.09526,1908,Jul,GAB
41.2465,1908,Aug,GAB
84.056,1908,Sep,GAB
320.353,1908,Oct,GAB
282.679,1908,Nov,GAB
137.679,1908,Dec,GAB
149.431,1909,Jan,GAB
185.726,1909,Feb,GAB
232.165,1909,Mar,GAB
222.003,1909,Apr,GAB
177.554,1909,May,GAB
29.1724,1909,Jun,GAB
5.67057,1909,Jul,GAB
21.4087,1909,Aug,GAB
158.665,1909,Sep,GAB
303.948,1909,Oct,GAB
292.957,1909,Nov,GAB
200.692,1909,Dec,GAB
200.237,1910,Jan,GAB
85.739,1910,Feb,GAB
136.364,1910,Mar,GAB
185.598,1910,Apr,GAB
254.949,1910,May,GAB
69.8567,1910,Jun,GAB
10.0293,1910,Jul,GAB
13.6063,1910,Aug,GAB
133.851,1910,Sep,GAB
171.722,1910,Oct,GAB
219.137,1910,Nov,GAB
129.425,1910,Dec,GAB
124.576,1911,Jan,GAB
124.718,1911,Feb,GAB
241.383,1911,Mar,GAB
209.405,1911,Apr,GAB
126.62,1911,May,GAB
14.9026,1911,Jun,GAB
6.5282,1911,Jul,GAB
8.46938,1911,Aug,GAB
59.3904,1911,Sep,GAB
181.393,1911,Oct,GAB
284.763,1911,Nov,GAB
232.861,1911,Dec,GAB
255.381,1912,Jan,GAB
175.062,1912,Feb,GAB
243.899,1912,Mar,GAB
236.348,1912,Apr,GAB
177.099,1912,May,GAB
40.0465,1912,Jun,GAB
14.1146,1912,Jul,GAB
33.0517,1912,Aug,GAB
82.7628,1912,Sep,GAB
254.926,1912,Oct,GAB
258.887,1912,Nov,GAB
86.5348,1912,Dec,GAB
50.9313,1913,Jan,GAB
227.697,1913,Feb,GAB
228.523,1913,Mar,GAB
220.12,1913,Apr,GAB
245.605,1913,May,GAB
137.365,1913,Jun,GAB
2.11365,1913,Jul,GAB
3.61652,1913,Aug,GAB
10.9363,1913,Sep,GAB
107.451,1913,Oct,GAB
79.8636,1913,Nov,GAB
37.437,1913,Dec,GAB
117.74,1914,Jan,GAB
187.954,1914,Feb,GAB
163.057,1914,Mar,GAB
199.413,1914,Apr,GAB
41.7797,1914,May,GAB
32.7537,1914,Jun,GAB
2.61472,1914,Jul,GAB
10.7939,1914,Aug,GAB
95.379,1914,Sep,GAB
220.291,1914,Oct,GAB
287.142,1914,Nov,GAB
165.027,1914,Dec,GAB
118.49,1915,Jan,GAB
90.3827,1915,Feb,GAB
198.864,1915,Mar,GAB
193.87,1915,Apr,GAB
175.289,1915,May,GAB
37.4062,1915,Jun,GAB
10.867,1915,Jul,GAB
19.4837,1915,Aug,GAB
97.8287,1915,Sep,GAB
221.477,1915,Oct,GAB
332.011,1915,Nov,GAB
192.057,1915,Dec,GAB
118.495,1916,Jan,GAB
193.988,1916,Feb,GAB
221.325,1916,Mar,GAB
190.449,1916,Apr,GAB
172.456,1916,May,GAB
39.4318,1916,Jun,GAB
11.6734,1916,Jul,GAB
17.9228,1916,Aug,GAB
100.914,1916,Sep,GAB
422.272,1916,Oct,GAB
292.505,1916,Nov,GAB
218.337,1916,Dec,GAB
163.285,1917,Jan,GAB
138.101,1917,Feb,GAB
231.016,1917,Mar,GAB
161.212,1917,Apr,GAB
234.006,1917,May,GAB
35.7004,1917,Jun,GAB
9.35271,1917,Jul,GAB
21.4905,1917,Aug,GAB
111.214,1917,Sep,GAB
250.836,1917,Oct,GAB
195.183,1917,Nov,GAB
117.7,1917,Dec,GAB
90.0472,1918,Jan,GAB
104.611,1918,Feb,GAB
158.566,1918,Mar,GAB
223.9,1918,Apr,GAB
158.884,1918,May,GAB
42.2353,1918,Jun,GAB
14.9619,1918,Jul,GAB
18.9214,1918,Aug,GAB
93.0949,1918,Sep,GAB
215.594,1918,Oct,GAB
259.725,1918,Nov,GAB
183.904,1918,Dec,GAB
158.173,1919,Jan,GAB
101.121,1919,Feb,GAB
143.982,1919,Mar,GAB
137.217,1919,Apr,GAB
131.659,1919,May,GAB
40.9702,1919,Jun,GAB
10.1517,1919,Jul,GAB
25.1572,1919,Aug,GAB
89.7547,1919,Sep,GAB
222.041,1919,Oct,GAB
359.128,1919,Nov,GAB
161.724,1919,Dec,GAB
153.668,1920,Jan,GAB
141.369,1920,Feb,GAB
165.624,1920,Mar,GAB
207.475,1920,Apr,GAB
228.498,1920,May,GAB
42.8363,1920,Jun,GAB
10.7938,1920,Jul,GAB
18.6577,1920,Aug,GAB
95.4769,1920,Sep,GAB
241.089,1920,Oct,GAB
285.303,1920,Nov,GAB
189.985,1920,Dec,GAB
155.172,1921,Jan,GAB
139.91,1921,Feb,GAB
242.439,1921,Mar,GAB
214.748,1921,Apr,GAB
183.441,1921,May,GAB
42.1128,1921,Jun,GAB
10.7184,1921,Jul,GAB
20.5657,1921,Aug,GAB
116.642,1921,Sep,GAB
279.647,1921,Oct,GAB
246.221,1921,Nov,GAB
129.556,1921,Dec,GAB
133.243,1922,Jan,GAB
161.847,1922,Feb,GAB
247.661,1922,Mar,GAB
199.698,1922,Apr,GAB
179.407,1922,May,GAB
45.9555,1922,Jun,GAB
8.28346,1922,Jul,GAB
22.4487,1922,Aug,GAB
118.401,1922,Sep,GAB
269.327,1922,Oct,GAB
270.913,1922,Nov,GAB
200.676,1922,Dec,GAB
146.138,1923,Jan,GAB
160.928,1923,Feb,GAB
207.282,1923,Mar,GAB
258.133,1923,Apr,GAB
158.095,1923,May,GAB
55.0295,1923,Jun,GAB
7.65001,1923,Jul,GAB
21.6038,1923,Aug,GAB
124.387,1923,Sep,GAB
273.979,1923,Oct,GAB
288.991,1923,Nov,GAB
186.66,1923,Dec,GAB
209.59,1924,Jan,GAB
132.433,1924,Feb,GAB
205.374,1924,Mar,GAB
142.807,1924,Apr,GAB
130.898,1924,May,GAB
33.3517,1924,Jun,GAB
7.41972,1924,Jul,GAB
19.0081,1924,Aug,GAB
120.275,1924,Sep,GAB
281.786,1924,Oct,GAB
329.767,1924,Nov,GAB
197.262,1924,Dec,GAB
123.084,1925,Jan,GAB
134.382,1925,Feb,GAB
198.916,1925,Mar,GAB
193.359,1925,Apr,GAB
185.955,1925,May,GAB
44.6042,1925,Jun,GAB
6.76089,1925,Jul,GAB
19.3167,1925,Aug,GAB
150.555,1925,Sep,GAB
289.722,1925,Oct,GAB
297.456,1925,Nov,GAB
175.56,1925,Dec,GAB
151.699,1926,Jan,GAB
151.959,1926,Feb,GAB
245.412,1926,Mar,GAB
213.029,1926,Apr,GAB
206.546,1926,May,GAB
30.2316,1926,Jun,GAB
11.7768,1926,Jul,GAB
15.3854,1926,Aug,GAB
134.47,1926,Sep,GAB
296.387,1926,Oct,GAB
358.211,1926,Nov,GAB
186.28,1926,Dec,GAB
143.895,1927,Jan,GAB
142.522,1927,Feb,GAB
150.33,1927,Mar,GAB
214.008,1927,Apr,GAB
223.961,1927,May,GAB
50.4349,1927,Jun,GAB
14.9738,1927,Jul,GAB
18.8934,1927,Aug,GAB
76.6575,1927,Sep,GAB
260.35,1927,Oct,GAB
325,1927,Nov,GAB
294.07,1927,Dec,GAB
267.745,1928,Jan,GAB
114.139,1928,Feb,GAB
186.46,1928,Mar,GAB
238.38,1928,Apr,GAB
207.042,1928,May,GAB
48.6965,1928,Jun,GAB
7.04323,1928,Jul,GAB
20.5744,1928,Aug,GAB
130.308,1928,Sep,GAB
226.862,1928,Oct,GAB
300.608,1928,Nov,GAB
198.891,1928,Dec,GAB
123.568,1929,Jan,GAB
183.123,1929,Feb,GAB
271.719,1929,Mar,GAB
200.5,1929,Apr,GAB
140.6,1929,May,GAB
37.1013,1929,Jun,GAB
7.4464,1929,Jul,GAB
23.3989,1929,Aug,GAB
117.027,1929,Sep,GAB
276.547,1929,Oct,GAB
299.617,1929,Nov,GAB
199.193,1929,Dec,GAB
149.602,1930,Jan,GAB
158.139,1930,Feb,GAB
244.131,1930,Mar,GAB
163.522,1930,Apr,GAB
136.411,1930,May,GAB
41.352,1930,Jun,GAB
1.55508,1930,Jul,GAB
9.29802,1930,Aug,GAB
95.1514,1930,Sep,GAB
342.779,1930,Oct,GAB
186.328,1930,Nov,GAB
165.647,1930,Dec,GAB
0,1901,Jan,GMB
0,1901,Feb,GMB
0,1901,Mar,GMB
0.80232,1901,Apr,GMB
35.565,1901,May,GMB
161.514,1901,Jun,GMB
387.094,1901,Jul,GMB
412.96,1901,Aug,GMB
186.599,1901,Sep,GMB
84.5268,1901,Oct,GMB
4.79167,1901,Nov,GMB
0,1901,Dec,GMB
0,1902,Jan,GMB
0,1902,Feb,GMB
0,1902,Mar,GMB
0.22326,1902,Apr,GMB
30.603,1902,May,GMB
58.3288,1902,Jun,GMB
190.555,1902,Jul,GMB
302.919,1902,Aug,GMB
129.62,1902,Sep,GMB
117.611,1902,Oct,GMB
0.4506,1902,Nov,GMB
0,1902,Dec,GMB
0,1903,Jan,GMB
0,1903,Feb,GMB
0,1903,Mar,GMB
0.31338,1903,Apr,GMB
5.44647,1903,May,GMB
197.366,1903,Jun,GMB
174.468,1903,Jul,GMB
444.059,1903,Aug,GMB
142.644,1903,Sep,GMB
84.0423,1903,Oct,GMB
0,1903,Nov,GMB
0,1903,Dec,GMB
0,1904,Jan,GMB
0,1904,Feb,GMB
0,1904,Mar,GMB
0.21181,1904,Apr,GMB
5.04135,1904,May,GMB
125.096,1904,Jun,GMB
261.066,1904,Jul,GMB
429.872,1904,Aug,GMB
153.935,1904,Sep,GMB
71.5164,1904,Oct,GMB
3.31896,1904,Nov,GMB
0,1904,Dec,GMB
0,1905,Jan,GMB
0,1905,Feb,GMB
0.06929,1905,Mar,GMB
0.42261,1905,Apr,GMB
16.0704,1905,May,GMB
145.288,1905,Jun,GMB
343.207,1905,Jul,GMB
347.447,1905,Aug,GMB
196.63,1905,Sep,GMB
164.954,1905,Oct,GMB
16.4121,1905,Nov,GMB
0,1905,Dec,GMB
0.00735,1906,Jan,GMB
0.08519,1906,Feb,GMB
0,1906,Mar,GMB
1.32403,1906,Apr,GMB
19.2043,1906,May,GMB
145.377,1906,Jun,GMB
408.118,1906,Jul,GMB
572.315,1906,Aug,GMB
254.416,1906,Sep,GMB
104.152,1906,Oct,GMB
7.28956,1906,Nov,GMB
1.1153,1906,Dec,GMB
0.37123,1907,Jan,GMB
0,1907,Feb,GMB
0.71832,1907,Mar,GMB
0.16592,1907,Apr,GMB
1.48119,1907,May,GMB
61.5019,1907,Jun,GMB
132.592,1907,Jul,GMB
366.886,1907,Aug,GMB
260.386,1907,Sep,GMB
54.3324,1907,Oct,GMB
0.645,1907,Nov,GMB
0,1907,Dec,GMB
0,1908,Jan,GMB
0,1908,Feb,GMB
0.35868,1908,Mar,GMB
0.26987,1908,Apr,GMB
1.05053,1908,May,GMB
49.6886,1908,Jun,GMB
179.74,1908,Jul,GMB
529.367,1908,Aug,GMB
309.582,1908,Sep,GMB
61.849,1908,Oct,GMB
0.34735,1908,Nov,GMB
0.64572,1908,Dec,GMB
0,1909,Jan,GMB
0,1909,Feb,GMB
0,1909,Mar,GMB
0.80232,1909,Apr,GMB
5.60248,1909,May,GMB
152.866,1909,Jun,GMB
232.191,1909,Jul,GMB
382.383,1909,Aug,GMB
297.756,1909,Sep,GMB
106.933,1909,Oct,GMB
0.7224,1909,Nov,GMB
0.06971,1909,Dec,GMB
0,1910,Jan,GMB
0,1910,Feb,GMB
0.00289,1910,Mar,GMB
0.0782,1910,Apr,GMB
1.13216,1910,May,GMB
85.6317,1910,Jun,GMB
240.468,1910,Jul,GMB
417.863,1910,Aug,GMB
290.624,1910,Sep,GMB
67.831,1910,Oct,GMB
1.93254,1910,Nov,GMB
0.01236,1910,Dec,GMB
0,1911,Jan,GMB
0,1911,Feb,GMB
0,1911,Mar,GMB
0,1911,Apr,GMB
44.1967,1911,May,GMB
76.5915,1911,Jun,GMB
160.318,1911,Jul,GMB
352.993,1911,Aug,GMB
197.698,1911,Sep,GMB
58.1931,1911,Oct,GMB
2.99525,1911,Nov,GMB
0.5344,1911,Dec,GMB
0,1912,Jan,GMB
0,1912,Feb,GMB
0,1912,Mar,GMB
0,1912,Apr,GMB
0.38951,1912,May,GMB
67.8363,1912,Jun,GMB
185.074,1912,Jul,GMB
326.714,1912,Aug,GMB
257.516,1912,Sep,GMB
66.4251,1912,Oct,GMB
5.74199,1912,Nov,GMB
0,1912,Dec,GMB
0.60176,1913,Jan,GMB
0,1913,Feb,GMB
0.41278,1913,Mar,GMB
0.15332,1913,Apr,GMB
1.74262,1913,May,GMB
76.8508,1913,Jun,GMB
186.017,1913,Jul,GMB
249.93,1913,Aug,GMB
174.492,1913,Sep,GMB
50.3512,1913,Oct,GMB
0.41419,1913,Nov,GMB
1.9017,1913,Dec,GMB
0.00166,1914,Jan,GMB
0,1914,Feb,GMB
0,1914,Mar,GMB
0.00374,1914,Apr,GMB
7.16462,1914,May,GMB
127.868,1914,Jun,GMB
207.138,1914,Jul,GMB
442.359,1914,Aug,GMB
343.105,1914,Sep,GMB
88.6645,1914,Oct,GMB
43.9193,1914,Nov,GMB
0,1914,Dec,GMB
0,1915,Jan,GMB
0,1915,Feb,GMB
0,1915,Mar,GMB
0.27077,1915,Apr,GMB
13.2096,1915,May,GMB
89.5532,1915,Jun,GMB
362.481,1915,Jul,GMB
467.701,1915,Aug,GMB
222.381,1915,Sep,GMB
54.7514,1915,Oct,GMB
1.61316,1915,Nov,GMB
0,1915,Dec,GMB
0,1916,Jan,GMB
0.09356,1916,Feb,GMB
0,1916,Mar,GMB
0.86091,1916,Apr,GMB
1.2555,1916,May,GMB
94.3777,1916,Jun,GMB
263.381,1916,Jul,GMB
479.066,1916,Aug,GMB
267.212,1916,Sep,GMB
54.6884,1916,Oct,GMB
0.19601,1916,Nov,GMB
0.00181,1916,Dec,GMB
0,1917,Jan,GMB
0.01344,1917,Feb,GMB
0,1917,Mar,GMB
0.4151,1917,Apr,GMB
8.5231,1917,May,GMB
87.8191,1917,Jun,GMB
176.43,1917,Jul,GMB
446.745,1917,Aug,GMB
318.887,1917,Sep,GMB
68.493,1917,Oct,GMB
0.71258,1917,Nov,GMB
0,1917,Dec,GMB
0,1918,Jan,GMB
0,1918,Feb,GMB
0,1918,Mar,GMB
0.06763,1918,Apr,GMB
32.5507,1918,May,GMB
171.735,1918,Jun,GMB
249.674,1918,Jul,GMB
434.598,1918,Aug,GMB
350.538,1918,Sep,GMB
146.96,1918,Oct,GMB
0,1918,Nov,GMB
0,1918,Dec,GMB
0.00166,1919,Jan,GMB
0,1919,Feb,GMB
0,1919,Mar,GMB
1.6273,1919,Apr,GMB
37.1096,1919,May,GMB
103.484,1919,Jun,GMB
239.848,1919,Jul,GMB
314.645,1919,Aug,GMB
284.041,1919,Sep,GMB
68.5338,1919,Oct,GMB
0,1919,Nov,GMB
0,1919,Dec,GMB
0.04568,1920,Jan,GMB
0.26157,1920,Feb,GMB
0,1920,Mar,GMB
0.00025,1920,Apr,GMB
5.95435,1920,May,GMB
95.4864,1920,Jun,GMB
204.888,1920,Jul,GMB
414.745,1920,Aug,GMB
309.652,1920,Sep,GMB
95.1193,1920,Oct,GMB
0.29532,1920,Nov,GMB
0,1920,Dec,GMB
0,1921,Jan,GMB
0.00407,1921,Feb,GMB
0,1921,Mar,GMB
0.27251,1921,Apr,GMB
6.63612,1921,May,GMB
102.884,1921,Jun,GMB
160.276,1921,Jul,GMB
399.311,1921,Aug,GMB
291.668,1921,Sep,GMB
93.9538,1921,Oct,GMB
0.87247,1921,Nov,GMB
0.04333,1921,Dec,GMB
0,1922,Jan,GMB
0,1922,Feb,GMB
0.00193,1922,Mar,GMB
0.44666,1922,Apr,GMB
28.1415,1922,May,GMB
58.3406,1922,Jun,GMB
205.733,1922,Jul,GMB
369.519,1922,Aug,GMB
284.799,1922,Sep,GMB
192.143,1922,Oct,GMB
5.43262,1922,Nov,GMB
0.01433,1922,Dec,GMB
0.14943,1923,Jan,GMB
0,1923,Feb,GMB
0.00193,1923,Mar,GMB
0.5269,1923,Apr,GMB
5.39762,1923,May,GMB
72.3069,1923,Jun,GMB
238.314,1923,Jul,GMB
360.043,1923,Aug,GMB
225.872,1923,Sep,GMB
139.576,1923,Oct,GMB
10.6721,1923,Nov,GMB
0.99089,1923,Dec,GMB
0.35177,1924,Jan,GMB
0,1924,Feb,GMB
0,1924,Mar,GMB
0.18598,1924,Apr,GMB
2.72094,1924,May,GMB
149.654,1924,Jun,GMB
337.361,1924,Jul,GMB
416.627,1924,Aug,GMB
324.13,1924,Sep,GMB
46.4619,1924,Oct,GMB
10.1678,1924,Nov,GMB
0,1924,Dec,GMB
0.00289,1925,Jan,GMB
0,1925,Feb,GMB
0,1925,Mar,GMB
0.10226,1925,Apr,GMB
9.12145,1925,May,GMB
127.426,1925,Jun,GMB
199.936,1925,Jul,GMB
402.583,1925,Aug,GMB
284.665,1925,Sep,GMB
121.914,1925,Oct,GMB
0.98083,1925,Nov,GMB
0,1925,Dec,GMB
0,1926,Jan,GMB
0.03472,1926,Feb,GMB
0,1926,Mar,GMB
0.05154,1926,Apr,GMB
1.99114,1926,May,GMB
130.696,1926,Jun,GMB
268.911,1926,Jul,GMB
310.07,1926,Aug,GMB
258.659,1926,Sep,GMB
46.7446,1926,Oct,GMB
1.91689,1926,Nov,GMB
0.01762,1926,Dec,GMB
0,1927,Jan,GMB
0.00037,1927,Feb,GMB
0,1927,Mar,GMB
0.47251,1927,Apr,GMB
54.6396,1927,May,GMB
171.379,1927,Jun,GMB
196.006,1927,Jul,GMB
540.359,1927,Aug,GMB
314.891,1927,Sep,GMB
209.253,1927,Oct,GMB
19.0194,1927,Nov,GMB
0.26723,1927,Dec,GMB
0,1928,Jan,GMB
0.03472,1928,Feb,GMB
0.07238,1928,Mar,GMB
0.5735,1928,Apr,GMB
21.5707,1928,May,GMB
76.4974,1928,Jun,GMB
252.019,1928,Jul,GMB
522.884,1928,Aug,GMB
263.921,1928,Sep,GMB
164.489,1928,Oct,GMB
12.2145,1928,Nov,GMB
0.00124,1928,Dec,GMB
0,1929,Jan,GMB
0,1929,Feb,GMB
0,1929,Mar,GMB
0.05852,1929,Apr,GMB
7.99048,1929,May,GMB
161.099,1929,Jun,GMB
217.789,1929,Jul,GMB
451.854,1929,Aug,GMB
354.826,1929,Sep,GMB
86.0159,1929,Oct,GMB
0.14508,1929,Nov,GMB
1.78434,1929,Dec,GMB
0.04186,1930,Jan,GMB
0.22777,1930,Feb,GMB
0,1930,Mar,GMB
0.11766,1930,Apr,GMB
5.35664,1930,May,GMB
141.13,1930,Jun,GMB
199.097,1930,Jul,GMB
356.588,1930,Aug,GMB
290.576,1930,Sep,GMB
101.122,1930,Oct,GMB
1.63719,1930,Nov,GMB
0.09158,1930,Dec,GMB
62.4859,1901,Jan,GEO
45.8484,1901,Feb,GEO
54.5778,1901,Mar,GEO
49.6217,1901,Apr,GEO
156.926,1901,May,GEO
117.531,1901,Jun,GEO
115.529,1901,Jul,GEO
63.4455,1901,Aug,GEO
93.9719,1901,Sep,GEO
73.8103,1901,Oct,GEO
93.8746,1901,Nov,GEO
56.9019,1901,Dec,GEO
48.9427,1902,Jan,GEO
47.2588,1902,Feb,GEO
58.8962,1902,Mar,GEO
77.5047,1902,Apr,GEO
110.161,1902,May,GEO
92.2414,1902,Jun,GEO
86.1597,1902,Jul,GEO
130.323,1902,Aug,GEO
87.6855,1902,Sep,GEO
76.1524,1902,Oct,GEO
68.1697,1902,Nov,GEO
75.2347,1902,Dec,GEO
75.9968,1903,Jan,GEO
79.8345,1903,Feb,GEO
26.011,1903,Mar,GEO
56.4953,1903,Apr,GEO
102.642,1903,May,GEO
130.681,1903,Jun,GEO
157.168,1903,Jul,GEO
87.4596,1903,Aug,GEO
75.6056,1903,Sep,GEO
52.0706,1903,Oct,GEO
38.629,1903,Nov,GEO
35.832,1903,Dec,GEO
40.8862,1904,Jan,GEO
34.9443,1904,Feb,GEO
76.5137,1904,Mar,GEO
68.3153,1904,Apr,GEO
152.015,1904,May,GEO
89.0142,1904,Jun,GEO
80.9747,1904,Jul,GEO
52.8819,1904,Aug,GEO
94.033,1904,Sep,GEO
74.2202,1904,Oct,GEO
99.5346,1904,Nov,GEO
87.4332,1904,Dec,GEO
69.8663,1905,Jan,GEO
18.9238,1905,Feb,GEO
28.2681,1905,Mar,GEO
99.2329,1905,Apr,GEO
110.58,1905,May,GEO
134.207,1905,Jun,GEO
81.9244,1905,Jul,GEO
88.3854,1905,Aug,GEO
40.7143,1905,Sep,GEO
65.4133,1905,Oct,GEO
61.7544,1905,Nov,GEO
89.1171,1905,Dec,GEO
50.7749,1906,Jan,GEO
27.5379,1906,Feb,GEO
63.1419,1906,Mar,GEO
35.9659,1906,Apr,GEO
156.714,1906,May,GEO
80.4691,1906,Jun,GEO
149.599,1906,Jul,GEO
68.032,1906,Aug,GEO
79.4452,1906,Sep,GEO
71.5249,1906,Oct,GEO
54.822,1906,Nov,GEO
102.741,1906,Dec,GEO
82.3153,1907,Jan,GEO
50.8756,1907,Feb,GEO
41.8569,1907,Mar,GEO
77.3151,1907,Apr,GEO
38.6754,1907,May,GEO
93.8195,1907,Jun,GEO
135.901,1907,Jul,GEO
69.375,1907,Aug,GEO
97.8415,1907,Sep,GEO
19.9607,1907,Oct,GEO
76.6157,1907,Nov,GEO
76.1013,1907,Dec,GEO
73.3188,1908,Jan,GEO
47.6676,1908,Feb,GEO
67.5201,1908,Mar,GEO
70.0005,1908,Apr,GEO
70.6369,1908,May,GEO
87.5504,1908,Jun,GEO
81.6281,1908,Jul,GEO
37.6845,1908,Aug,GEO
41.4233,1908,Sep,GEO
63.1295,1908,Oct,GEO
105.419,1908,Nov,GEO
80.6555,1908,Dec,GEO
37.9947,1909,Jan,GEO
55.7634,1909,Feb,GEO
55.7011,1909,Mar,GEO
61.232,1909,Apr,GEO
52.9064,1909,May,GEO
115.808,1909,Jun,GEO
58.7837,1909,Jul,GEO
84.0747,1909,Aug,GEO
85.0905,1909,Sep,GEO
64.6952,1909,Oct,GEO
72.0899,1909,Nov,GEO
47.5512,1909,Dec,GEO
55.8852,1910,Jan,GEO
41.9462,1910,Feb,GEO
44.1538,1910,Mar,GEO
67.4856,1910,Apr,GEO
109.419,1910,May,GEO
115.563,1910,Jun,GEO
74.0902,1910,Jul,GEO
78.3863,1910,Aug,GEO
87.0681,1910,Sep,GEO
41.6778,1910,Oct,GEO
50.7987,1910,Nov,GEO
15.1922,1910,Dec,GEO
58.1312,1911,Jan,GEO
66.5707,1911,Feb,GEO
46.7288,1911,Mar,GEO
89.2342,1911,Apr,GEO
92.1811,1911,May,GEO
93.0657,1911,Jun,GEO
60.4912,1911,Jul,GEO
79.6354,1911,Aug,GEO
80.9789,1911,Sep,GEO
45.156,1911,Oct,GEO
35.4098,1911,Nov,GEO
26.392,1911,Dec,GEO
43.417,1912,Jan,GEO
66.9606,1912,Feb,GEO
35.6682,1912,Mar,GEO
109.162,1912,Apr,GEO
125.597,1912,May,GEO
87.873,1912,Jun,GEO
132.262,1912,Jul,GEO
36.9672,1912,Aug,GEO
36.4926,1912,Sep,GEO
129.375,1912,Oct,GEO
66.4843,1912,Nov,GEO
81.9068,1912,Dec,GEO
52.4671,1913,Jan,GEO
67.9071,1913,Feb,GEO
43.7003,1913,Mar,GEO
62.2066,1913,Apr,GEO
148.417,1913,May,GEO
59.507,1913,Jun,GEO
77.6536,1913,Jul,GEO
25.4905,1913,Aug,GEO
80.8545,1913,Sep,GEO
70.2274,1913,Oct,GEO
44.8625,1913,Nov,GEO
65.0785,1913,Dec,GEO
57.3687,1914,Jan,GEO
10.6673,1914,Feb,GEO
66.5164,1914,Mar,GEO
91.0244,1914,Apr,GEO
105.031,1914,May,GEO
161.868,1914,Jun,GEO
105.545,1914,Jul,GEO
92.2161,1914,Aug,GEO
83.3034,1914,Sep,GEO
99.8521,1914,Oct,GEO
74.7706,1914,Nov,GEO
39.1651,1914,Dec,GEO
25.6254,1915,Jan,GEO
33.1869,1915,Feb,GEO
114.945,1915,Mar,GEO
120.066,1915,Apr,GEO
137.439,1915,May,GEO
168.69,1915,Jun,GEO
100.738,1915,Jul,GEO
104.844,1915,Aug,GEO
82.1996,1915,Sep,GEO
91.2446,1915,Oct,GEO
61.0807,1915,Nov,GEO
67.7607,1915,Dec,GEO
51.1773,1916,Jan,GEO
37.4366,1916,Feb,GEO
25.6722,1916,Mar,GEO
64.2939,1916,Apr,GEO
167.473,1916,May,GEO
46.195,1916,Jun,GEO
70.6927,1916,Jul,GEO
44.2015,1916,Aug,GEO
129.455,1916,Sep,GEO
38.6633,1916,Oct,GEO
30.5035,1916,Nov,GEO
58.6142,1916,Dec,GEO
53.4867,1917,Jan,GEO
62.847,1917,Feb,GEO
52.1806,1917,Mar,GEO
69.2536,1917,Apr,GEO
123.91,1917,May,GEO
116.251,1917,Jun,GEO
50.116,1917,Jul,GEO
74.7394,1917,Aug,GEO
83.4768,1917,Sep,GEO
29.5544,1917,Oct,GEO
49.5252,1917,Nov,GEO
47.7578,1917,Dec,GEO
40.4636,1918,Jan,GEO
37.6208,1918,Feb,GEO
19.3084,1918,Mar,GEO
61.9827,1918,Apr,GEO
94.2149,1918,May,GEO
115.579,1918,Jun,GEO
86.0355,1918,Jul,GEO
93.6231,1918,Aug,GEO
39.982,1918,Sep,GEO
54.6534,1918,Oct,GEO
61.3426,1918,Nov,GEO
58.1631,1918,Dec,GEO
21.056,1919,Jan,GEO
80.6459,1919,Feb,GEO
84.013,1919,Mar,GEO
104.348,1919,Apr,GEO
131.278,1919,May,GEO
170.863,1919,Jun,GEO
97.833,1919,Jul,GEO
48.7413,1919,Aug,GEO
79.2584,1919,Sep,GEO
61.8747,1919,Oct,GEO
97.2035,1919,Nov,GEO
52.219,1919,Dec,GEO
77.4366,1920,Jan,GEO
47.8577,1920,Feb,GEO
59.1909,1920,Mar,GEO
55.4102,1920,Apr,GEO
137.393,1920,May,GEO
125.834,1920,Jun,GEO
78.4275,1920,Jul,GEO
72.7409,1920,Aug,GEO
120.378,1920,Sep,GEO
134.498,1920,Oct,GEO
80.4361,1920,Nov,GEO
15.7038,1920,Dec,GEO
52.0303,1921,Jan,GEO
35.4847,1921,Feb,GEO
52.5836,1921,Mar,GEO
124.383,1921,Apr,GEO
33.3964,1921,May,GEO
119.078,1921,Jun,GEO
59.9171,1921,Jul,GEO
66.2022,1921,Aug,GEO
107.579,1921,Sep,GEO
85.5095,1921,Oct,GEO
65.5787,1921,Nov,GEO
87.7944,1921,Dec,GEO
69.5147,1922,Jan,GEO
60.3566,1922,Feb,GEO
54.9639,1922,Mar,GEO
94.2499,1922,Apr,GEO
77.1366,1922,May,GEO
131.341,1922,Jun,GEO
122.49,1922,Jul,GEO
127.341,1922,Aug,GEO
97.0496,1922,Sep,GEO
114.434,1922,Oct,GEO
68.7426,1922,Nov,GEO
33.1482,1922,Dec,GEO
52.7689,1923,Jan,GEO
44.8065,1923,Feb,GEO
43.9829,1923,Mar,GEO
93.8426,1923,Apr,GEO
